agencia,municipio,uf,area,consumo
BB,CUNHA PORA,SC,987,69090
BB,PITANGUI,MG,1239,86878
BB,PRACA TIRADENTES-MG,MG,1354,94944
BB,BOM SUCESSO,MG,815,57266
BB,POUSO ALEGRE,MG,1344,94784
BB,EMPRES.CAMPOS GERAIS,PR,630,44480
BB,ESTILO RIO CLARO,SP,1069,75734
BB,ESTILO GOIANIA,GO,1716,121880
BB,BACEN-SALVADOR,BA,609,43272
BB,DESCANSO,SC,1133,80510
BB,CRUZ ALTA,RS,2722,193771
BB,MONDAI,SC,1150,81971
BB,TAQUARA,RS,1807,128987
BB,GLICERIO-ITAPIRA,SP,828,59155
BB,IRARA,BA,405,28991
BB,CORPORATE PR,PR,733,52514
BB,CAVALCANTE,GO,595,42631.5
BB,VILA AURORA,MT,735,52791
BB,PALMITOS,SC,1232,88505
BB,RESENDE COSTA,MG,488,35107
BB,VICENTE MACHADO,PR,2275,163840
BB,AREIA,PB,1069,77322
BB,ESTACAO-GUARIBA,SP,853,61707
BB,CACHOEIRA DO SUL,RS,2690,194853
BB,PASSA QUATRO,MG,740,53603
BB,ESTILO UBERLANDIA,MG,997,72318
BB,AREIOPOLIS,SP,528,38410
BB,SAO PEDRO DOS FERROS,MG,1123,81838
BB,VILA MASCOTE,SP,997,72699
BB,DOMINGOS MARTINS,ES,466,34004
BB,TRIANON,SP,1464,107155
BB,ITAPURANGA,GO,1520,111261
BB,ASTORGA,PR,1584,116001
BB,NOVA VENECIA,ES,1490,109166
BB,RUA GOIAS,MG,1491,109359
BB,RUA ISABEL SCHMIDT,SP,916,67321
BB,PRACA DA MATRIZ,SP,540,45609
BB,SAO JOAO BOA VISTA,SP,2715,200181
BB,CAMPINA VERDE,MG,1390,102568
BB,CARMO DA MATA,MG,913,67396
BB,CASCALHO,SP,650,48032
BB,CORPORATE RIO SUL,RJ,498,36829
BB,R.SAO LUIZ-RINOPOLIS,SP,619,45919
BB,SUPER VAR GOV SP NOR,SP,1274,94522
BB,MUZAMBINHO,MG,897,66594
BB,CONSELHEIRO PAULINO,RJ,1166,86699
BB,ITAIOPOLIS,SC,963,71693
BB,QUIPAPA,PE,1200,89524
BB,COCOS,BA,851,63643
BB,CATUIPE,RS,1026,76738
BB,MANGUEIRINHA,PR,858,64280
BB,CATEDRAL-POUSO ALEGR,MG,954,71540
BB,CATEDRAL-SOROCABA,SP,2599,195466
BB,PIEDADE,SP,1131,85200
BB,BOM SUCESSO,MG,815,61624
BB,CONDEUBA,BA,929,70307
BB,BELA VISTA/BESC,SC,578,43752
BB,ROSARIO DO SUL,RS,1684,127600
BB,RIO DAS PEDRAS,SP,978,74240
BB,PRACA NOVE DE JULHO,SP,2100,160082
BB,ASA NORTE 201,DF,2260,172355
BB,CONS.MOREIRA BARROS,SP,854,65148
BB,R.FELIPE DOS SANTOS,MG,1120,85511
BB,GARIBALDI,RS,1288,98426
BB,PORTO FELIZ,SP,1119,85543
BB,INGA,PB,1086,83090
BB,BRAGANCA PAULISTA,SP,952,72857
BB,MONSENHOR TABOSA,CE,461,35336
BB,ITANHANDU,MG,683,52380
BB,LAPA,PR,883,67980
BB,ANITA GARIBALDI,SC,664,51140
BB,CORDEIROS,SC,699,53858
BB,BARRO PRETO,MG,1014,78133
BB,SAO FRANCISCO PAULA,RS,555,42825
BB,JARDIM-DOIS CORREGOS,SP,849,65592
BB,EMPRES.SOROCABA,SP,947,73180
BB,NOVO MUNDO,PR,1253,96864
BB,EMPRES.DISTR.FEDERAL,DF,702,54441
BB,TAIO,SC,1111,86246
BB,R.DEODORO-SAO SIMAO,SP,748,58135
BB,NOSSA SRA.DA PIEDADE,SP,862,67051
BB,MUNDO NOVO-MS,MS,1552,120927
BB,CASA VERDE BAIXA,SP,1407,109748
BB,CARANGOLA,MG,1857,145064
BB,ANDRELANDIA,MG,529,41381
BB,CONS.MOREIRA BARROS,SP,854,66904
BB,ABRE CAMPO,MG,925,72632
BB,SUZANO,SP,1049,82447
BB,RUA SANTOS DUMONT,SP,1054,82847
BB,IRAMAIA,BA,830,65276
BB,ERMELINO MATARAZZO,SP,998,78586
BB,MAFRA/BESC,SC,994,78343
BB,CARANGOLA,MG,1857,146486
BB,SANTAREM,PA,1349,106437
BB,IBIRUBA,RS,1083,85489
BB,RIO PARDO,SP,1039,82020
BB,AVENIDA AFONSO PENA,MG,1322,104372
BB,OLHO D AGUA FLORES,AL,854,67464
BB,BROOKLIN PAULISTA,SP,1843,145656
BB,SANTA CRUZ RIO PARDO,SP,1728,136893
BB,PECANHA,MG,1012,80180
BB,RIBEIRAO DO PINHAL,PR,1240,98309
BB,XANXERE,SC,1332,105672
BB,TRES PONTAS,MG,1338,106250
BB,SERRO,MG,572,45463
BB,GERAT-DOURADOS,MS,665,52860
BB,NOVA AMERICO,SP,203,16147
BB,PORTO UNIAO,SC,1304,103831
BB,PAU DOS FERROS,RN,1036,82529
BB,BELEM DE MARIA,PE,728,58044
BB,AIMORES,MG,889,70955
BB,VOTORANTIM,SP,1666,133045
BB,COROMANDEL,MG,1105,88403
BB,TUPA,SP,1800,144400
BB,PIEN,PR,318,25533
BB,SACRAMENTO,MG,1161,93352
BB,EMPRES.FLUMINENSE,RJ,533,42879
BB,RIBEIRAO BRANCO,SP,726,58520
BB,MORRO DO CHAPEU,BA,1071,86396
BB,PRES.VARGAS-FRANCA,SP,931,75160
BB,ALTO B.VISTA-R.PRETO,SP,1159,93607
BB,NOVA PETROPOLIS,RS,1087,87939
BB,EMPRES.MATO GROSSO,MT,479,38760
BB,S.SEBASTIAO PARAISO,MG,1170,94709
BB,R.CANDIDO-PEDREGULHO,SP,733,59335
BB,ITAPIRANGA,SC,1280,103617
BB,CARANDAI,MG,789,63876
BB,PRACA NOVE-GETULINA,SP,450,36444
BB,ESTILO CARIOCA,RJ,575,46623
BB,CAPANEMA-PR,PR,1220,99016
BB,GUARANI,MG,612,49743
BB,UBAIRA,BA,867,70472
BB,TABATINGA,AM,1074,87350
BB,ESTILO SANTOS,SP,1187,96977
BB,CAPITAL,MG,650,53166
BB,ANADIA,AL,955,78224
BB,SAO TIAGO,MG,532,43584
BB,MUTUM,MG,1048,85912
BB,ANTONIO PRADO,RS,893,73433
BB,PRIVATE RIO JANEIRO,RJ,497,40895
BB,CAMPOS DO JORDAO,SP,1088,89621
BB,MONTE SANTO DE MINAS,MG,1005,82790
BB,PEREGRINO-PATROCINIO,SP,666,54866
BB,SANTA TERESA,ES,723,59648
BB,ESTREITO,SC,1796,148264
BB,RUA TOLEDO-ITAJOBI,SP,602,49775
BB,ARAGUARI,MG,2538,210021
BB,CARANGOLA,MG,1857,154057
BB,CARLOS GOMES-SP,SP,2163,179638
BB,CENTRALINA,MG,821,68204
BB,CALHAU,MA,2904,241261
BB,PECANHA,MG,1012,84089
BB,CANDIDO RODRIGUES,SP,336,27949
BB,JACAREI,SP,1363,113382
BB,VILA MARIA,SP,2086,174355
BB,R.FADLO JABUR-C.MOTA,SP,830,69600
BB,RUA XV-SANTA BARBARA,SP,1541,129419
BB,RIO DO SUL/BESC,SC,1222,102689
BB,PEDRA AZUL,MG,897,75392
BB,CASTELO-ES,ES,541,45475
BB,PERDIZES-MG,MG,1018,85711
BB,AFONSO CLAUDIO,ES,813,68456
BB,FLORES,PE,930,78406
BB,SANTO ANTONIO PADUA,RJ,982,82840
BB,CAPITAL DA UVA,SP,726,61293
BB,RUA CARLOS-POMPEIA,SP,878,74160
BB,ESTILO BELEM,PA,985,83280
BB,CATARINA,CE,612,51795
BB,VILA RE,SP,861,72891
BB,TOMAR DO GERU,SE,841,71220
BB,VACARIA,RS,1745,147840
BB,AV.TRES-ORLANDIA,SP,896,75920
BB,CASSIA,MG,460,38985
BB,NOVA PRATA,RS,741,62856
BB,ARCOS,MG,1039,88262
BB,HIGIENOPOLIS,SP,825,70102
BB,EMPRES.OESTE PAULIST,SP,1008,85809
BB,UBATA,BA,884,75400
BB,CHAVANTES,SP,967,82532
BB,CLAUDIO,MG,574,49079
BB,PARQUE SOLON LUCENA,PB,819,70098
BB,SUMARE,SP,1536,131494.5
BB,SALTO DE PIRAPORA,SP,494,42329
BB,PCA.9-PARAGUACU PTA,SP,820,70375
BB,AV.LABIENO-GARCA,SP,1202,103252
BB,ROLANDIA,PR,2623,225723
BB,CONSELHEIRO CARRAO,SP,883,76010
BB,NAVIRAI,MS,816,70294
BB,MONTE APRAZIVEL,SP,1932,166578
BB,LEOPOLDINA,MG,1870,161259
BB,FRADIQUE COUTINHO,SP,772,66749
BB,STA.MARIA BOA VISTA,PE,1424,123596
BB,TAPIRATIBA,SP,480,41700
BB,PANAMBI,RS,1278,111114
BB,RUA GENTIL MOREIRA,SP,1273,110857
BB,PARAUNA,GO,1357,118339
BB,GRAJAU,RJ,1548,135040
BB,PINHEIRO MACHADO,RS,650,56773
BB,MINDURI,MG,213,18628
BB,ITATINGA,SP,480,41986
BB,ITUVERAVA,SP,1589,139087
BB,TERRA RICA,PR,904,79147
BB,TAQUARITINGA NORTE,PE,766,67068
BB,HERVAL D OESTE,SC,1128,98774
BB,VILA ARENS,SP,1117,97966
BB,BELA VISTA-MS,MS,1391,122376
BB,VARGEM ALTA,ES,400,35195
BB,BAIRRO ABADIA,MG,667,58705
BB,AV.AMADEU BIZELLI,SP,1394,122720
BB,RUA DAS PALMEIRAS,SP,901,79376
BB,BARRA SAO FRANCISCO,ES,487,42906
BB,BREJINHO DE NAZARE,TO,518,45645
BB,PCA.QUINZE-S.MANUEL,SP,1072,94473
BB,RUA CARLOS DE CAMPOS,SP,691,60946
BB,EMPRES.ALTO OESTE,SP,970,85567
BB,BAIRRO CRUZEIRO,RS,908,80101
BB,BRACO DO NORTE,SC,1031,91402
BB,PETROBRAS,SP,561,49749
BB,VOLUNTARIOS PATRIA,RS,1705,151360
BB,FREI SERAFIM,PI,1990,176807
BB,PRESIDENTE BERNARDES,SP,710,63120
BB,BOCA DO ACRE,AM,1398,124351
BB,LARANJEIRAS DO SUL,PR,1863,166031
BB,ESPUMOSO,RS,972,86681
BB,CANTO DO BURITI,PI,988,88350
BB,FLORIDA PAULISTA,SP,1186,106169
BB,FREDERICO WESTPHALEN,RS,2123,190200
BB,CAPINZAL,SC,1357,121679
BB,BARRA DO PIRAI,RJ,2500,224629
BB,BAIRRO BETANIA,MG,583,52392
BB,SOBRADINHO-DF,DF,1498,134814
BB,SAO JOAQUIM/BESC,SC,514,46260
BB,PIONEIROS,PR,2029,182737
BB,AVENIDA FARIA LIMA,SP,954,85955
BB,ALVARES MACHADO,SP,971,87660
BB,RUA BARAO-APARECIDA,SP,458,41356
BB,MIRANTE DA SERRA,RO,520,46961
BB,AV.RONDON PACHECO,MG,1231,111302
BB,CIDADE JOIA,SP,652,59030
BB,CORPORATE P.ALEGRE,RS,642,58187
BB,OURO FINO,MG,838,75956
BB,AMIZADE-FLORIDA PTA,SP,600,54408
BB,JARDIM DE ALAH,RJ,389,35340
BB,LAJEADO,RS,2047,186067
BB,UNA,BA,956,86912
BB,EMPRES.JUNDIAI,SP,2173,197801
BB,CHAPADA,RS,611,55789
BB,PANELAS,PE,880,80400
BB,SANTANA DE PARNAIBA,SP,453,41457
BB,ITABAIANINHA,SE,1124,102880
BB,SALTO,SP,1240,113520
BB,SAO CARLOS,SC,978,89583
BB,SALGUEIRO,PE,1312,120269
BB,BARAO DE DUPRAT,SP,1174,107960
BB,COLINA,SP,749,68901
BB,BOCAINA,SP,434,40037
BB,PECANHA,MG,1012,93361
BB,JAGUARAO,RS,1038,95792
BB,NOVA ESPERANCA,PR,1583,146099
BB,MOREIRA SALES,PR,1084,100099
BB,NOVA CERQUILHO,SP,728,67300
BB,SAO JOSE DO BELMONTE,PE,811,75108
BB,PEDRA AZUL,MG,897,83171
BB,TRES DE MAIO,RS,1769,164106
BB,UBA,MG,2845,264020
BB,ARROIO TRINTA/BESC,SC,304,28227
BB,SAO BENTO DO SUL,SC,1664,154536
BB,CLEVELANDIA,PR,851,79229
BB,SABARA,MG,395,36783
BB,AIMORES,MG,889,82813
BB,AV.BRASILIA-CURITIBA,PR,873,81337
BB,CSL RECIFE,PE,2254,210171
BB,IGREJINHA,RS,884,82452
BB,PIRATINI,RS,1078,100642
BB,VIDEIRA/BESC,SC,553,51639
BB,CIDADE IMPERIAL,RJ,993,92755
BB,NHANDEARA,SP,864,81110
BB,REZENDE-PIRACICABA,SP,1270,119263
BB,CURIMATA,PI,1001,94016
BB,CACAPAVA DO SUL,RS,1167,109717
BB,FREI SERAFIM,PI,1990,187214
BB,BARREIROS,SC,802,75585
BB,ALEXANDRINA-S.CARLOS,SP,1325,125029
BB,NOVA TRENTO,SC,684,64640
BB,ITURAMA,MG,1477,139660
BB,BOM CONSELHO,PE,624,59004
BB,CANCAO,PR,1652,156269
BB,IRAI,RS,988,93510
BB,AVENIDA JOAO MARTINS,SP,985,93334
BB,MASSARANDUBA,SC,973,92299
BB,EMPRES.PIRACICABA,SP,661,62787
BB,GETULIO VARGAS,RS,1570,149144
BB,ALTO DA LAPA,SP,897,85220
BB,JALES,SP,1358,129029
BB,SAO SILVESTRE,SP,235,22370
BB,SIQUEIRA CAMPOS,SE,1859,176980
BB,PCA.ANCHIETA-ITAPEVA,SP,950,90504
BB,ANDRADINA,SP,1766,168273
BB,R.FLORIANO-BRODOWSKI,SP,547,52210
BB,PAULO JACINTO,AL,605,57759
BB,JARDIM-PIRAJU,SP,519,49583
BB,ESTILO CURITIBA,PR,2159,206285
BB,UBAJARA,CE,697,66622
BB,PRACA ELIAS-TIETE,SP,691,66111
BB,CACEQUI,RS,620,59400
BB,GAMELEIRO,SP,745,71440
BB,CANELA,RS,653,62672
BB,BAIRRO NITEROI,RS,804,77180
BB,PC.QUINTINO BOCAIUVA,SP,479,46019
BB,MERCES,PR,796,76518
BB,SAO LOURENCO DO SUL,RS,1815,174670
BB,SURUBIM,PE,668,64314
BB,PCA.DR.GAMA-BIRIGUI,SP,1118,107803
BB,JARDIM ANALIA FRANCO,SP,874,84283
BB,BROTAS,SP,640,61840
BB,JARDINS-SP,SP,936,90523
BB,POMPEIA,SP,864,83560
BB,SUPER VAR E GOV PR,PR,661,64001
BB,AV.PAULA FERREIRA,SP,734,71110
BB,PARQUE TOMAS EDSON,SP,690,66890
BB,NOVA FRIBURGO,RJ,1682,163077
BB,TIRADENTES-CRAVINHOS,SP,693,67248
BB,IJUI,RS,2025,196634
BB,BURITI ALEGRE,GO,1168,113466
BB,EMPRES.VILA RICA,MG,660,64163
BB,CANDELARIA-RS,RS,700,68085
BB,SOUSAS,SP,980,95438
BB,CAMPO BOM,RS,2101,204830
BB,ARROIO GRANDE,RS,799,77972
BB,HORIZONTINA,RS,1222,119426
BB,BAIRRO MARTINS,MG,1986,194138
BB,PALMARES,PE,1120,109526
BB,NOVO GAMA,GO,528,51656
BB,CAPELINHA,MG,1162,113938
BB,PITANGA,PR,885,86798
BB,ALVARO CARVALHO/BESC,SC,937,91955
BB,PIRACURUCA,PI,569,55869
BB,BARIRI,SP,912,89626
BB,NOGUEIRENSE,SP,817,80320
BB,SAO JERONIMO,RS,1058,104198
BB,CANGUCU,RS,1695,167020
BB,SEVERINIA,SP,496,48956
BB,TRES CORACOES,MG,2563,253013
BB,BREJO MADRE DE DEUS,PE,655,64668
BB,AFRANIO,PE,1085,107136
BB,SAO PELEGRINO,RS,1258,124268
BB,ITANHOMI,MG,834,82409
BB,CARLOS CHAGAS,MG,1247,123270
BB,CONSELHEIRO LAFAIETE,MG,2018,199660
BB,AVENIDA DAS AMERICAS,SP,350,34630
BB,PARQUE DA UVA,SP,585,57917
BB,MAUES,AM,1130,111903
BB,AV.PRIMEIRO DE JUNHO,MG,1375,136304
BB,PORTO CALVO,AL,1056,104772
BB,CHAMPAGNAT,PR,850,84360
BB,CATEDRAL-POUSO ALEGR,MG,954,94784
BB,GUACUI,ES,724,71944
BB,FELIXLANDIA,MG,283,28157
BB,VICOSA,MG,1190,118437
BB,GOVERNO FEDERAL,DF,541,53907
BB,PRESIDENTE EPITACIO,SP,1144,114240
BB,PACAEMBU,SP,1027,102663
BB,ARACI,BA,1105,110514
BB,ALEM PONTE,SP,1441,144208
BB,AFONSO BRAS,SP,500,50040
BB,SOLANEA,PB,1000,100112
BB,TAPES,RS,1057,105856
BB,LAGUNA,SC,872,87449
BB,FRANCO DA ROCHA,SP,659,66148
BB,PARAISOPOLIS,MG,243,24400
BB,CARDOSO DE ALMEIDA,SP,615,61760
BB,RUBIATABA,GO,946,95054
BB,PAO DE ACUCAR,AL,806,81000
BB,MATO VERDE,MG,850,85433
BB,MONTE ALTO,SP,1315,132187
BB,BOM JARDIM-RJ,RJ,815,82049
BB,VILA PRADO-S.CARLOS,SP,780,78544
BB,ORLANDIA,SP,1583,159449
BB,VIA ANCHIETA,SP,893,90044
BB,TANGARA,SC,880,88926
BB,RUA MAL.DEODORO-SBC,SP,752,76010
BB,PINHALZINHO,SC,860,86960
BB,CONCEICAO RIO VERDE,MG,515,52106
BB,XAXIM-SC,SC,1361,137747
BB,LAGOA VERMELHA,RS,1131,114516
BB,PIRANGI,SP,674,68279
BB,DOIS VIZINHOS,PR,1658,168130
BB,SAO QUIRINO,SP,552,56029
BB,SAO JOSE,SC,1916,194551
BB,CERRO LARGO,RS,1020,103624
BB,SEARA,SC,775,78832
BB,BACEN-SALVADOR,BA,609,61964
BB,ENCANTADO,RS,1024,104323
BB,OSASCO,SP,1781,181448
BB,TELEMACO BORBA,PR,1390,141668
BB,BALSAMO,SP,591,60246
BB,VICENTE DE CARVALHO,RJ,2882,293984
BB,VAZANTE,MG,1006,102649
BB,CATANDUVA,SP,2244,229248
BB,CUPECE,SP,398,40686
BB,GRACA ARANHA,RJ,482,49320
BB,AGUAS DE STA.BARBARA,SP,528,54038
BB,CARDOSO,SP,852,87306
BB,DORES DO INDAIA,MG,740,75831
BB,EMPRES.CANOAS,RS,590,60460
BB,PARAGUACU PAULISTA,SP,1435,147147
BB,VILA SABRINA,SP,632,64865
BB,ABELARDO LUZ,SC,987,101317
BB,JULIO DE CASTILHOS,RS,690,70831
BB,IUNA,ES,453,46533
BB,SAO MIGUEL DO TAPUIO,PI,850,87444
BB,JACINTO,MG,973,100121
BB,LAGOA FORMOSA,MG,784,80690
BB,LUIZOTE DE FREITAS,MG,1114,114654
BB,ESTILO PETROBRAS,RJ,435,44800
BB,FARRAPOS,RS,2625,270424
BB,PARQUE DOS PODERES,MS,1647,169787
BB,BANDEIRANTES,PR,1167,120363
BB,PALMITAL,SP,1262,130339
BB,PRACA PEDRO SANCHES,MG,600,61994
BB,AGUAS BELAS,PE,1047,108240
BB,TANABI,SP,758,78480
BB,JANDIRA,SP,883,91533
BB,RUA QUINZE-MOGI,SP,1213,125760
BB,ORIENTE,SP,287,29765
BB,PCA.GENERAL OSORIO,RJ,822,85280
BB,PATIO BRASIL,DF,219,22742
BB,ITATIBA,SP,1387,144347
BB,RUA JOAO PACHECO,SP,529,55115
BB,BELA VISTA PARAISO,PR,771,80358
BB,PENTECOSTE,CE,975,101948
BB,VALENTE,BA,840,87918
BB,SABINOPOLIS,MG,909,95214
BB,XIQUE-XIQUE,BA,1070,112098
BB,VENTUROSA,PE,428,44842
BB,EMPRES.MARILIA,SP,800,83880
BB,PEREIRA BARRETO,SP,1138,119382
BB,MANDAGUARI,PR,1261,132632
BB,BENJAMIN CONSTANT-SP,SP,784,82601
BB,AZARIAS LEITE,SP,1570,165440
BB,REMANSO-HORTOLANDIA,SP,733,77244
BB,RIO BRANCO DO IVAI,PR,390,41112
BB,JARAGUA,GO,1250,131797
BB,ITAMBE-BA,BA,647,68231
BB,RONDA ALTA,RS,473,49899
BB,VIDEIRA,SC,1421,149968
BB,RUA SENA MADUREIRA,MG,835,88131
BB,RIOPEDRENSE,SP,355,37480
BB,ALEGRETE,RS,2603,274821
BB,JUNQUEIROPOLIS,SP,948,109242
BB,SAO MANUEL,SP,870,91918
BB,R.DOIS-STA GERTRUDES,SP,597,63080
BB,ARAGUARI,MG,2538,268235
BB,ARARANGUA,SC,1339,141540
BB,AGUDOS,SP,720,76141
BB,COQUEIRAL,MG,577,61041
BB,ITACOATIARA,AM,1910,203008
BB,GUIMARANIA,MG,657,70115
BB,GIRUA,RS,928,99141
BB,LAGUNA,SC,872,93191.5
BB,PARANAGUA,PR,2550,272854
BB,NOVA LIMA,MG,567,60692
BB,SOBRADINHO-RS,RS,979,104800
BB,RUA OITO-GUAIRA,SP,727,77834
BB,ESTREITO/BESC,SC,1827,195652
BB,ESPINOSA,MG,912,97677
BB,SAUDE-SP,SP,1266,135628
BB,LUZ,SP,2159,231401
BB,MARACAJU,MS,2182,234186
BB,NOVA MORRO AGUDO,SP,732,78611
BB,ESTILO SAO LUIS,MA,1600,171926
BB,ATENAS-ITAPETININGA,SP,1264,135856
BB,OLIVEIRA,MG,749,80631
BB,PARA DE MINAS,MG,1589,171149
BB,NANUQUE,MG,1605,172921
BB,BARBOSA FERRAZ,PR,822,88723
BB,BARAO DE ITAPURA,SP,1000,108013
BB,PALMAS,PR,1020,110180
BB,CACADOR,SC,1400,151353
BB,LAGOA DA PRATA,MG,874,94505
BB,APARECIDA,SP,951,102847
BB,CSL BRASILIA,DF,535,57876
BB,DRACENA,SP,1205,130433
BB,PRACA RAUL LEME,SP,684,74145
BB,S.PUBLICO CURITIBA,PR,1107,120009
BB,RUA AGUIAR-ITATIBA,SP,754,81801
BB,S.JOSE VALE R.PRETO,RJ,498,54028
BB,MONTEIRO,PB,2090,226817
BB,JARDIM AMERICA-SP,SP,563,61112
BB,NOVA PITANGUEIRAS,SP,652,70855
BB,RIBEIRAO BONITO,SP,1110,120642
BB,LUZIANIA,GO,1145,124471.5
BB,FRANCISCO SA,MG,609,66354
BB,MORADA DOS RIOS,SP,754,82160
BB,SAO JOAO,SC,1300,141708
BB,INCONFIDENTES,MG,317,34567
BB,AV.SAO JOAO-JUNDIAI,SP,470,51291
BB,ALFREDO WAGNER,SC,1184,129249
BB,ESPINHEIRO,PE,1527,166707
BB,SOCORRO,SP,500,54617
BB,ITAGUAI,RJ,2180,238185
BB,RUA VEREADOR CLOVIS,SP,796,87075
BB,GOMES CARDIM,SP,686,75284
BB,MARAVILHA,SC,905,99406
BB,JEQUERI,MG,723,79517
BB,IRAPUA,SP,393,43227
BB,REGENERACAO,PI,841,92562
BB,RUA ANTONIO PEDRO,SP,421,46358
BB,TAPEROA,PB,879,96966
BB,DR.JOAO COLIN/BESC,SC,741,81743
BB,BEATRIX BOULEVARD,SP,297,32768
BB,CASCAVEL,CE,1131,124919
BB,ALBERTO BYINGTON,SP,780,86211
BB,GUARARAPES,SP,979,108240
BB,TRES BARRAS/BESC,SC,240,26540
BB,PONTE DO MORUMBI,SP,606,67061
BB,PARQUE AMAZONIA,GO,1300,143889
BB,TEOFILANDIA,BA,473,52418
BB,PCA.DOM JOSE GASPAR,SP,405,44891
BB,MOSTARDAS,RS,974,108033
BB,SAO GABRIEL,RS,1411,156628
BB,PAULISTANO-RIB PRETO,SP,560,62198
BB,PINHEIROS,SP,2412,268030
BB,CURITIBANOS,SC,979,108918
BB,ESTILO SANTANA,SP,574,63864
BB,BREVES,PA,1192,132780
BB,PASSOS,MG,2864,319088
BB,CAMPO GRANDE-RN,RN,1040,115884
BB,ITABIRITO,MG,841,93781
BB,TAUBATE,SP,2410,268857
BB,EUCLIDES DA CUNHA,BA,982,109568
BB,OURO/BESC,SC,265,29570
BB,CRISTALINA,GO,1250,139560
BB,VILA FORMOSA,SP,1086,121266
BB,PALMEIRA,PR,902,100765
BB,PALACIO DAS AGUIAS,SP,705,78763
BB,NANUQUE,MG,1605,179382
BB,LAVRAS DO SUL,RS,485,54208
BB,MIGRANTE,PR,1240,138726
BB,SAO JOSE DA LAJE,AL,850,95172
BB,ALTO ARAGUAIA,MT,1516,169791
BB,UBATUBA,SP,536,60158
BB,CAMPOS NOVOS,SC,1074,120560
BB,VISCONDE,PR,1721,193201
BB,CANTAGALO-RJ,RJ,1218,136740
BB,FELIXLANDIA,MG,283,31772
BB,RIO PIRACICABA,SP,499,56045
BB,JOINVILLE/BESC,SC,2244,252089
BB,MARIANA,MG,566,63692
BB,LUCELIA,SP,1519,171041
BB,IPAUSSU,SP,360,40551
BB,SANANDUVA,RS,734,82680
BB,CSO SAO PAULO,SP,1196,134806
BB,MUQUI,ES,434,48920
BB,TIJUCAS DO SUL,PR,376,42387
BB,AV.ESTER-COSMOPOLIS,SP,424,47805
BB,AV.INCONFIDENCIA,SP,752,84794
BB,TAQUARITUBA,SP,787,89086
BB,NOVA RIBEIRAO BONITO,SP,693,78466
BB,JAIBA,MG,560,63452
BB,TUPARENDI,RS,661,74911
BB,SAO MATEUS,MG,1689,191645
BB,PRACA TOLEDO-LIMEIRA,SP,1355,153844
BB,CARLOS GOMES-PR,PR,851,96679
BB,ICEM,SP,633,71959
BB,MIRAI,MG,571,64922
BB,ESTILO P.REPUBLICA,DF,382,46646.5
BB,CATENDE,PE,991,112704
BB,AV.INDIANOPOLIS,SP,405,46076
BB,SALGADO FILHO,SP,1888,215176
BB,ITAQUAQUECETUBA,SP,530,60452
BB,ALTO PIQUIRI,PR,600,68465
BB,PRACA TAMANDARE,GO,1942,221874
BB,AV.SAO JOAO-JUNDIAI,SP,470,53732
BB,VALENCA,RJ,1359,155436
BB,MORRINHOS,GO,1414,161855
BB,PINHEIROS,ES,485,55523
BB,EMPRES.VALE PARAIBA,SP,700,80160
BB,ITAOCARA,RJ,873,100002
BB,PERUIBE,SP,1104,126481
BB,AMAMBAI,MS,1592,182887
BB,CURITIBANOS/BESC,SC,605,69506
BB,URUBICI,SC,543,62493
BB,PRUDENTOPOLIS,PR,952,109567
BB,APARECIDA DO TABOADO,MS,1471,169328
BB,EMPRES.VALE SINOS,RS,586,67460
BB,BARRA BONITA-SP,SP,998,114930
BB,SAO LOURENCO OESTE,SC,696,80201
BB,WANDERLEY,BA,663,76422
BB,ENGENHEIRO BELTRAO,PR,782,90180
BB,LAGES/CENTRO/BESC,SC,1184,136701
BB,MARACAI,SP,970,112026
BB,SAO JOSE DO EGITO,PE,857,99035
BB,SALTINHO,SP,590,68199
BB,R.CEL.MILITAO-TANABI,SP,747,86349
BB,DIAMANTINO,MT,1832,211852
BB,SAO JOSE-MAIRINQUE,SP,554,64091
BB,ITAPETININGA,SP,1788,206912
BB,ITUPEVA,SP,1090,126139
BB,SOMBRIO,SC,1110,128626
BB,NOVA GRANADA,SP,866,100382
BB,RUA BONIFACIO-URUPES,SP,799,92645
BB,NOVA SANTA RITA,SP,660,76560
BB,URUACU,GO,1814,210542
BB,AVAI,SP,307,35666
BB,CAPELA DO ALTO,SP,300,34855
BB,ESTRELA,RS,1150,133644
BB,CURIUVA,PR,287,33376
BB,ITAQUI,RS,1466,170591
BB,PCA.XV-AMERICANA,SP,1462,170179
BB,CARAZINHO,RS,1590,185330
BB,TIMBO,SC,1490,173785
BB,ANDRADAS,MG,766,89380
BB,BOA ESPERANCA,ES,523,61046
BB,APUCARANA,PR,1954,228240.5
BB,LIMOEIRO,PE,1190,139068
BB,PIRAPORA,SP,502,58746
BB,AV.TIRADENTES,PR,1535,179762
BB,ITARARE,SP,1111,130200
BB,ATALAIA,AL,757,88812
BB,PRESIDENTE VENCESLAU,SP,1079,126608
BB,MIRANDA,MS,1055,123874
BB,SAO SEBASTIAO GRAMA,SP,638,74960
BB,RUA ESTADOS UNIDOS,SP,576,67756
BB,AV.DOIS-RIO CLARO,SP,1005,118288
BB,MAFRA,SC,866,101982
BB,AV.BRASIL-ARARAQUARA,SP,1621,191070
BB,DIVINOLANDIA,SP,761,89910
BB,ALFENAS,MG,1989,235038
BB,TUPANCIRETA,RS,984,116292
