ghr,log_ghr,area,hvac,lights,boundaries,envelope,shgc,azimuth,afn,atm_hvac_cons,atm_light_cons,atm_hvac_light_cons,atm_equip_cons,atm_cons,office_hvac_light_cons,office_equip_cons,office_cons,total_hvac_light_cons,total_equip_cons,total_cons,total_cons_area
63550,4.8,600,1,9.9,2,3.7,0.7,4,1,1105.4,583.5,1688.90131584944,2862.47,4551.37,41837.44,39869.73,81707.17,43526.34,42732.2,86258.54,143.76
63550,4.8,600,1,9.9,2,3.7,0.7,4,0,1105.42,583.5,1688.91650980671,2862.47,4551.39,40456.48,39869.73,80326.21,42145.4,42732.2,84877.6,141.46
63550,4.8,600,1,23.6,1,2.5,0.3,1,1,1458.13,1391.07,2849.20185540682,2862.47,5711.67,73500.49,39869.73,113370.22,76349.69,42732.2,119081.89,198.47
63550,4.8,600,1,23.6,1,2.5,0.3,1,0,1454.13,1391.07,2845.20054359902,2862.47,5707.67,70420.57,39869.73,110290.3,73265.77,42732.2,115997.97,193.33
63550,4.8,600,1,23.6,1,2.5,0.3,2,1,1441.06,1391.07,2832.13409039177,2862.47,5694.6,73753.08,39869.73,113622.81,76585.21,42732.2,119317.41,198.86
63550,4.8,600,1,23.6,1,2.5,0.3,2,0,1437.59,1391.07,2828.6609941131,2862.47,5691.13,70614.05,39869.73,110483.78,73442.71,42732.2,116174.91,193.62
63550,4.8,600,1,23.6,1,2.5,0.3,3,1,1494.88,1391.07,2885.95248995007,2862.47,5748.42,73523.16,39869.73,113392.89,76409.11,42732.2,119141.31,198.57
63550,4.8,600,1,23.6,1,2.5,0.3,3,0,1490.79,1391.07,2881.86413087896,2862.47,5744.33,70424.02,39869.73,110293.75,73305.88,42732.2,116038.08,193.4
63550,4.8,600,1,9.9,1,2.5,0.3,4,1,1263.92,583.5,1847.42218067234,2862.47,4709.89,45510.92,39869.73,85380.65,47358.34,42732.2,90090.54,150.15
63550,4.8,600,1,23.6,1,2.5,0.3,4,1,1403.85,1391.07,2794.91545711765,2862.47,5657.39,73427.91,39869.73,113297.64,76222.83,42732.2,118955.03,198.26
63550,4.8,600,1,23.6,1,2.5,0.3,4,0,1400.54,1391.07,2791.60606770019,2862.47,5654.08,70304.94,39869.73,110174.67,73096.55,42732.2,115828.75,193.05
63550,4.8,600,1,23.6,1,2.5,0.7,1,1,1495.32,1391.07,2886.38922378601,2862.47,5748.86,74379.94,39869.73,114249.67,77266.33,42732.2,119998.53,200
63550,4.8,600,1,23.6,1,2.5,0.7,1,0,1490.97,1391.07,2882.03618300177,2862.47,5744.51,71040.43,39869.73,110910.16,73922.47,42732.2,116654.67,194.42
63550,4.8,600,1,23.6,1,2.5,0.7,2,1,1489.97,1391.07,2881.04309050117,2862.47,5743.51,75052.16,39869.73,114921.89,77933.2,42732.2,120665.4,201.11
63550,4.8,600,1,23.6,1,2.5,0.7,2,0,1486.14,1391.07,2877.2108930577,2862.47,5739.68,71546,39869.73,111415.73,74423.21,42732.2,117155.41,195.26
63550,4.8,600,1,23.6,1,2.5,0.7,3,1,1537.29,1391.07,2928.36482032732,2862.47,5790.83,74561.02,39869.73,114430.75,77489.38,42732.2,120221.58,200.37
63550,4.8,600,1,23.6,1,2.5,0.7,3,0,1533.25,1391.07,2924.32004704239,2862.47,5786.79,71137.1,39869.73,111006.83,74061.42,42732.2,116793.62,194.66
63550,4.8,600,1,23.6,1,2.5,0.7,4,1,1448.78,1391.07,2839.84919462772,2862.47,5702.32,74583.45,39869.73,114453.18,77423.3,42732.2,120155.5,200.26
63550,4.8,600,1,23.6,1,2.5,0.7,4,0,1445.49,1391.07,2836.55987043142,2862.47,5699.03,71089.89,39869.73,110959.62,73926.45,42732.2,116658.65,194.43
63550,4.8,600,1,9.9,1,2.5,0.3,4,0,1263.24,583.5,1846.73535583164,2862.47,4709.21,42996.52,39869.73,82866.25,44843.26,42732.2,87575.46,145.96
63550,4.8,600,1,23.6,1,3.7,0.3,1,1,1286.39,1391.07,2677.46279832324,2862.47,5539.93,68738,39869.73,108607.73,71415.46,42732.2,114147.66,190.25
63550,4.8,600,1,23.6,1,3.7,0.3,1,0,1284.65,1391.07,2675.7240836423,2862.47,5538.19,67049.58,39869.73,106919.31,69725.3,42732.2,112457.5,187.43
63550,4.8,600,1,23.6,1,3.7,0.3,2,1,1284.55,1391.07,2675.62262369416,2862.47,5538.09,68991.48,39869.73,108861.21,71667.1,42732.2,114399.3,190.67
63550,4.8,600,1,23.6,1,3.7,0.3,2,0,1282.82,1391.07,2673.89103301529,2862.47,5536.36,67184.33,39869.73,107054.06,69858.22,42732.2,112590.42,187.65
63550,4.8,600,1,23.6,1,3.7,0.3,3,1,1294.45,1391.07,2685.52262381435,2862.47,5547.99,68800.96,39869.73,108670.69,71486.48,42732.2,114218.68,190.36
63550,4.8,600,1,23.6,1,3.7,0.3,3,0,1292.58,1391.07,2683.65134122762,2862.47,5546.12,67094.94,39869.73,106964.67,69778.59,42732.2,112510.79,187.52
63550,4.8,600,1,23.6,1,3.7,0.3,4,1,1260.79,1391.07,2651.86379870174,2862.47,5514.33,68822.18,39869.73,108691.91,71474.04,42732.2,114206.24,190.34
63550,4.8,600,1,23.6,1,3.7,0.3,4,0,1260.36,1391.07,2651.43104859578,2862.47,5513.9,67120.75,39869.73,106990.48,69772.18,42732.2,112504.38,187.51
63550,4.8,600,1,23.6,1,3.7,0.7,1,1,1320.5,1391.07,2711.57371655043,2862.47,5574.04,69351.42,39869.73,109221.15,72062.99,42732.2,114795.19,191.33
63550,4.8,600,1,23.6,1,3.7,0.7,1,0,1318.76,1391.07,2709.82822277716,2862.47,5572.3,67406.06,39869.73,107275.79,70115.89,42732.2,112848.09,188.08
63550,4.8,600,1,9.9,1,2.5,0.7,1,1,1339.37,583.5,1922.86994767588,2862.47,4785.34,46367.14,39869.73,86236.87,48290.01,42732.2,91022.21,151.7
63550,4.8,600,1,23.6,1,3.7,0.7,2,1,1331.8,1391.07,2722.86724013092,2862.47,5585.34,69942.32,39869.73,109812.05,72665.19,42732.2,115397.39,192.33
63550,4.8,600,1,23.6,1,3.7,0.7,2,0,1329.59,1391.07,2720.66152065732,2862.47,5583.13,67754.72,39869.73,107624.45,70475.38,42732.2,113207.58,188.68
63550,4.8,600,1,23.6,1,3.7,0.7,3,1,1334,1391.07,2725.0689061112,2862.47,5587.54,69523.32,39869.73,109393.05,72248.39,42732.2,114980.59,191.63
63550,4.8,600,1,23.6,1,3.7,0.7,3,0,1332.32,1391.07,2723.39488192151,2862.47,5585.86,67506.98,39869.73,107376.71,70230.37,42732.2,112962.57,188.27
63550,4.8,600,1,23.6,1,3.7,0.7,4,1,1304.61,1391.07,2695.68409636515,2862.47,5558.15,69632.88,39869.73,109502.61,72328.56,42732.2,115060.76,191.77
63550,4.8,600,1,23.6,1,3.7,0.7,4,0,1304.02,1391.07,2695.09344782748,2862.47,5557.56,67575.29,39869.73,107445.02,70270.38,42732.2,113002.58,188.34
63550,4.8,600,1,23.6,2,2.5,0.3,1,1,1199.59,1391.07,2590.66203223243,2862.47,5453.13,68040.92,39869.73,107910.65,70631.58,42732.2,113363.78,188.94
63550,4.8,600,1,23.6,2,2.5,0.3,1,0,1199.29,1391.07,2590.35744732833,2862.47,5452.83,66603.29,39869.73,106473.02,69193.65,42732.2,111925.85,186.54
63550,4.8,600,1,23.6,2,2.5,0.3,2,1,1236.83,1391.07,2627.89753473897,2862.47,5490.37,68481.79,39869.73,108351.52,71109.69,42732.2,113841.89,189.74
63550,4.8,600,1,23.6,2,2.5,0.3,2,0,1236.28,1391.07,2627.34975521493,2862.47,5489.82,66848.16,39869.73,106717.89,69475.51,42732.2,112207.71,187.01
63550,4.8,600,1,9.9,1,2.5,0.7,1,0,1337.79,583.5,1921.29477576735,2862.47,4783.76,43562.16,39869.73,83431.89,45483.45,42732.2,88215.65,147.03
63550,4.8,600,2,9.9,1,2.5,0.3,1,1,1522.83,583.5,2106.3290503884,2862.47,4968.8,77999.64,39869.73,117869.37,80105.97,42732.2,122838.17,204.73
63550,4.8,600,2,23.6,2,2.5,0.3,3,1,1468.68,1391.07,2859.74843402975,2862.47,5722.22,96810.03,39869.73,136679.76,99669.78,42732.2,142401.98,237.34
63550,4.8,600,2,23.6,2,2.5,0.3,3,0,1461.05,1391.07,2852.12285581061,2862.47,5714.59,92332.26,39869.73,132201.99,95184.38,42732.2,137916.58,229.86
63550,4.8,600,2,23.6,2,2.5,0.3,4,1,1488.25,1391.07,2879.32322764535,2862.47,5741.79,96913.95,39869.73,136783.68,99793.27,42732.2,142525.47,237.54
63550,4.8,600,2,23.6,2,2.5,0.3,4,0,1486.9,1391.07,2877.96559231631,2862.47,5740.44,92132.19,39869.73,132001.92,95010.16,42732.2,137742.36,229.57
63550,4.8,600,2,23.6,2,2.5,0.7,1,1,1499.17,1391.07,2890.23961519247,2862.47,5752.71,97560.72,39869.73,137430.45,100450.96,42732.2,143183.16,238.64
63550,4.8,600,2,23.6,2,2.5,0.7,1,0,1494.32,1391.07,2885.38789574898,2862.47,5747.86,92960.5,39869.73,132830.23,95845.89,42732.2,138578.09,230.96
63550,4.8,600,2,23.6,2,2.5,0.7,2,1,1600,1391.07,2991.07199818897,2862.47,5853.54,98187.98,39869.73,138057.71,101179.05,42732.2,143911.25,239.85
63550,4.8,600,2,23.6,2,2.5,0.7,2,0,1604.5,1391.07,2995.56770521728,2862.47,5858.04,93413,39869.73,133282.73,96408.57,42732.2,139140.77,231.9
63550,4.8,600,2,23.6,2,2.5,0.7,3,1,1535.34,1391.07,2926.4077661466,2862.47,5788.88,98998.51,39869.73,138868.24,101924.92,42732.2,144657.12,241.1
63550,4.8,600,2,23.6,2,2.5,0.7,3,0,1527.46,1391.07,2918.53064569016,2862.47,5781,94396.66,39869.73,134266.39,97315.19,42732.2,140047.39,233.41
63550,4.8,600,2,9.9,1,2.5,0.7,2,1,1574.62,583.5,2158.11900636741,2862.47,5020.59,76736.39,39869.73,116606.12,78894.51,42732.2,121626.71,202.71
63550,4.8,600,2,23.6,2,2.5,0.7,4,1,1565.44,1391.07,2956.50737172652,2862.47,5818.98,99013.48,39869.73,138883.21,101969.99,42732.2,144702.19,241.17
63550,4.8,600,2,23.6,2,2.5,0.7,4,0,1573.14,1391.07,2964.20542112043,2862.47,5826.68,93714.14,39869.73,133583.87,96678.35,42732.2,139410.55,232.35
63550,4.8,600,2,23.6,2,3.7,0.3,1,1,1388.3,1391.07,2779.36745414231,2862.47,5641.84,95622.29,39869.73,135492.02,98401.66,42732.2,141133.86,235.22
63550,4.8,600,2,23.6,2,3.7,0.3,1,0,1383.01,1391.07,2774.07540084104,2862.47,5636.55,91137.44,39869.73,131007.17,93911.52,42732.2,136643.72,227.74
63550,4.8,600,2,23.6,2,3.7,0.3,2,1,1437.63,1391.07,2828.69670991675,2862.47,5691.17,95641.18,39869.73,135510.91,98469.88,42732.2,141202.08,235.34
63550,4.8,600,2,23.6,2,3.7,0.3,2,0,1439.69,1391.07,2830.75884301223,2862.47,5693.23,91011.36,39869.73,130881.09,93842.12,42732.2,136574.32,227.62
63550,4.8,600,2,23.6,2,3.7,0.3,3,1,1404.74,1391.07,2795.8092030126,2862.47,5658.28,96427.66,39869.73,136297.39,99223.47,42732.2,141955.67,236.59
63550,4.8,600,2,23.6,2,3.7,0.3,3,0,1397.8,1391.07,2788.8730433824,2862.47,5651.34,91943.48,39869.73,131813.21,94732.35,42732.2,137464.55,229.11
63550,4.8,600,2,23.6,2,3.7,0.3,4,1,1414.42,1391.07,2805.48777521546,2862.47,5667.96,96628.69,39869.73,136498.42,99434.18,42732.2,142166.38,236.94
63550,4.8,600,2,23.6,2,3.7,0.3,4,0,1416.23,1391.07,2807.3049411749,2862.47,5669.77,91634.06,39869.73,131503.79,94441.36,42732.2,137173.56,228.62
63550,4.8,600,2,9.9,1,2.5,0.7,2,0,1575.82,583.5,2159.31511195178,2862.47,5021.79,71696.08,39869.73,111565.81,73855.4,42732.2,116587.6,194.31
63550,4.8,600,2,23.6,2,3.7,0.7,1,1,1443.6,1391.07,2834.66898878595,2862.47,5697.14,97344.4,39869.73,137214.13,100179.07,42732.2,142911.27,238.19
63550,4.8,600,2,23.6,2,3.7,0.7,1,0,1438.95,1391.07,2830.01614872227,2862.47,5692.49,92747.68,39869.73,132617.41,95577.7,42732.2,138309.9,230.52
63550,4.8,600,2,23.6,2,3.7,0.7,2,1,1522.41,1391.07,2913.47632251519,2862.47,5775.95,97699.28,39869.73,137569.01,100612.76,42732.2,143344.96,238.91
63550,4.8,600,2,23.6,2,3.7,0.7,2,0,1527.02,1391.07,2918.09250648693,2862.47,5780.56,92955.31,39869.73,132825.04,95873.4,42732.2,138605.6,231.01
63550,4.8,600,2,23.6,2,3.7,0.7,3,1,1470.07,1391.07,2861.13920554985,2862.47,5723.61,98675.35,39869.73,138545.08,101536.49,42732.2,144268.69,240.45
63550,4.8,600,2,23.6,2,3.7,0.7,3,0,1462.95,1391.07,2854.02237998056,2862.47,5716.49,94061.6,39869.73,133931.33,96915.62,42732.2,139647.82,232.75
63550,4.8,600,2,23.6,2,3.7,0.7,4,1,1494.8,1391.07,2885.86919709654,2862.47,5748.34,98457.88,39869.73,138327.61,101343.75,42732.2,144075.95,240.13
63550,4.8,600,2,23.6,2,3.7,0.7,4,0,1502.49,1391.07,2893.55998111221,2862.47,5756.03,93207.29,39869.73,133077.02,96100.85,42732.2,138833.05,231.39
63550,4.8,600,2,9.9,1,2.5,0.7,3,1,1594.37,583.5,2177.87340908792,2862.47,5040.34,80774.03,39869.73,120643.76,82951.9,42732.2,125684.1,209.47
63550,4.8,600,2,9.9,1,2.5,0.7,3,0,1588.37,583.5,2171.87301464695,2862.47,5034.34,76049.8,39869.73,115919.53,78221.67,42732.2,120953.87,201.59
63550,4.8,600,2,9.9,1,2.5,0.7,4,1,1504.75,583.5,2088.25214097611,2862.47,4950.72,79897.26,39869.73,119766.99,81985.51,42732.2,124717.71,207.86
63550,4.8,600,2,9.9,1,2.5,0.7,4,0,1506.26,583.5,2089.76275225174,2862.47,4952.23,74061.83,39869.73,113931.56,76151.59,42732.2,118883.79,198.14
63550,4.8,600,2,9.9,1,3.7,0.3,1,1,1350.54,583.5,1934.04426250181,2862.47,4796.51,68299.5,39869.73,108169.23,70233.54,42732.2,112965.74,188.28
63550,4.8,600,2,9.9,1,3.7,0.3,1,0,1346.68,583.5,1930.17666684567,2862.47,4792.65,64054.06,39869.73,103923.79,65984.24,42732.2,108716.44,181.19
63550,4.8,600,2,9.9,1,3.7,0.3,2,1,1359.44,583.5,1942.94480856268,2862.47,4805.41,67169.25,39869.73,107038.98,69112.19,42732.2,111844.39,186.41
63550,4.8,600,2,9.9,1,3.7,0.3,2,0,1360.83,583.5,1944.32992209186,2862.47,4806.8,62562.78,39869.73,102432.51,64507.11,42732.2,107239.31,178.73
63550,4.8,600,2,9.9,1,2.5,0.3,1,0,1517.53,583.5,2101.02626980244,2862.47,4963.5,73582.93,39869.73,113452.66,75683.96,42732.2,118416.16,197.36
63550,4.8,600,2,9.9,1,3.7,0.3,3,1,1358.96,583.5,1942.45892446469,2862.47,4804.93,68796.81,39869.73,108666.54,70739.27,42732.2,113471.47,189.12
63550,4.8,600,2,9.9,1,3.7,0.3,3,0,1355.42,583.5,1938.92125296651,2862.47,4801.39,64459.86,39869.73,104329.59,66398.78,42732.2,109130.98,181.88
63550,4.8,600,2,9.9,1,3.7,0.3,4,1,1316.64,583.5,1900.13621551019,2862.47,4762.61,68938.61,39869.73,108808.34,70838.75,42732.2,113570.95,189.28
63550,4.8,600,2,9.9,1,3.7,0.3,4,0,1319.29,583.5,1902.78637969821,2862.47,4765.26,63686.17,39869.73,103555.9,65588.96,42732.2,108321.16,180.54
63550,4.8,600,2,9.9,1,3.7,0.7,1,1,1389.04,583.5,1972.54013095217,2862.47,4835.01,69711.68,39869.73,109581.41,71684.22,42732.2,114416.42,190.69
63550,4.8,600,2,9.9,1,3.7,0.7,1,0,1385.51,583.5,1969.00820374466,2862.47,4831.48,65313.75,39869.73,105183.48,67282.76,42732.2,110014.96,183.36
63550,4.8,600,2,9.9,1,3.7,0.7,2,1,1416.95,583.5,2000.44759470996,2862.47,4862.92,68692.22,39869.73,108561.95,70692.67,42732.2,113424.87,189.04
63550,4.8,600,2,9.9,1,3.7,0.7,2,0,1419.22,583.5,2002.72425333051,2862.47,4865.19,63947.23,39869.73,103816.96,65949.95,42732.2,108682.15,181.14
63550,4.8,600,2,9.9,1,3.7,0.7,3,1,1405.52,583.5,1989.02352647415,2862.47,4851.49,70735.98,39869.73,110605.71,72725,42732.2,115457.2,192.43
63550,4.8,600,2,9.9,1,3.7,0.7,3,0,1401.64,583.5,1985.14055055478,2862.47,4847.61,66275.42,39869.73,106145.15,68260.56,42732.2,110992.76,184.99
63550,4.8,600,2,9.9,1,2.5,0.3,2,1,1525.31,583.5,2108.80822436456,2862.47,4971.28,75996.67,39869.73,115866.4,78105.48,42732.2,120837.68,201.4
63550,4.8,600,2,9.9,1,3.7,0.7,4,1,1374.28,583.5,1957.77741148408,2862.47,4820.25,69970.89,39869.73,109840.62,71928.67,42732.2,114660.87,191.1
63550,4.8,600,2,9.9,1,3.7,0.7,4,0,1377.85,583.5,1961.34777121097,2862.47,4823.82,64649.66,39869.73,104519.39,66611.01,42732.2,109343.21,182.24
63550,4.8,600,2,9.9,2,2.5,0.3,1,1,1230.13,583.5,1813.63001466591,2862.47,4676.1,64307.64,39869.73,104177.37,66121.27,42732.2,108853.47,181.42
63550,4.8,600,2,9.9,2,2.5,0.3,1,0,1226.16,583.5,1809.65589011933,2862.47,4672.13,60052.33,39869.73,99922.06,61861.99,42732.2,104594.19,174.32
63550,4.8,600,2,9.9,2,2.5,0.3,2,1,1298.67,583.5,1882.17181030044,2862.47,4744.64,64882.05,39869.73,104751.78,66764.22,42732.2,109496.42,182.49
63550,4.8,600,2,9.9,2,2.5,0.3,2,0,1301.94,583.5,1885.43653001576,2862.47,4747.91,60402.55,39869.73,100272.28,62287.99,42732.2,105020.19,175.03
63550,4.8,600,2,9.9,2,2.5,0.3,3,1,1257.66,583.5,1841.16071350055,2862.47,4703.63,65192.37,39869.73,105062.1,67033.53,42732.2,109765.73,182.94
63550,4.8,600,2,9.9,2,2.5,0.3,3,0,1251.26,583.5,1834.76337316659,2862.47,4697.23,60989.98,39869.73,100859.71,62824.74,42732.2,105556.94,175.93
63550,4.8,600,2,9.9,2,2.5,0.3,4,1,1277.49,583.5,1860.9872781728,2862.47,4723.46,65341.19,39869.73,105210.92,67202.18,42732.2,109934.38,183.22
63550,4.8,600,2,9.9,2,2.5,0.3,4,0,1282.67,583.5,1866.17106129539,2862.47,4728.64,60500.85,39869.73,100370.58,62367.02,42732.2,105099.22,175.17
63550,4.8,600,2,9.9,1,2.5,0.3,2,0,1525.21,583.5,2108.70757891049,2862.47,4971.18,71107.67,39869.73,110977.4,73216.38,42732.2,115948.58,193.25
63550,4.8,600,2,9.9,2,2.5,0.7,1,1,1288.37,583.5,1871.86786752231,2862.47,4734.34,66097.02,39869.73,105966.75,67968.89,42732.2,110701.09,184.5
63550,4.8,600,2,9.9,2,2.5,0.7,1,0,1285.17,583.5,1868.66881119164,2862.47,4731.14,61719.8,39869.73,101589.53,63588.47,42732.2,106320.67,177.2
63550,4.8,600,2,9.9,2,2.5,0.7,2,1,1386.85,583.5,1970.34591877763,2862.47,4832.82,67134.22,39869.73,107003.95,69104.57,42732.2,111836.77,186.39
63550,4.8,600,2,9.9,2,2.5,0.7,2,0,1392.86,583.5,1976.35870840031,2862.47,4838.83,62540.33,39869.73,102410.06,64516.69,42732.2,107248.89,178.75
63550,4.8,600,2,9.9,2,2.5,0.7,3,1,1327.21,583.5,1910.71288237653,2862.47,4773.18,67476.15,39869.73,107345.88,69386.86,42732.2,112119.06,186.87
63550,4.8,600,2,9.9,2,2.5,0.7,3,0,1320.54,583.5,1904.04280849491,2862.47,4766.51,63146.62,39869.73,103016.35,65050.66,42732.2,107782.86,179.64
63550,4.8,600,2,9.9,2,2.5,0.7,4,1,1359.67,583.5,1943.17481826267,2862.47,4805.64,67421.22,39869.73,107290.95,69364.39,42732.2,112096.59,186.83
63550,4.8,600,2,9.9,2,2.5,0.7,4,0,1368.76,583.5,1952.26241118358,2862.47,4814.73,62400.64,39869.73,102270.37,64352.9,42732.2,107085.1,178.48
63550,4.8,600,2,9.9,2,3.7,0.3,1,1,1174.59,583.5,1758.09439368115,2862.47,4620.56,63947.63,39869.73,103817.36,65705.72,42732.2,108437.92,180.73
63550,4.8,600,2,9.9,2,3.7,0.3,1,0,1170.5,583.5,1754.00497883981,2862.47,4616.47,59703.99,39869.73,99573.72,61457.99,42732.2,104190.19,173.65
63550,4.8,600,2,9.9,1,2.5,0.3,3,1,1555.95,583.5,2139.45344265394,2862.47,5001.92,79020.24,39869.73,118889.97,81159.69,42732.2,123891.89,206.49
63550,4.8,600,2,9.9,2,3.7,0.3,2,1,1221.43,583.5,1804.93072278857,2862.47,4667.4,64294.68,39869.73,104164.41,66099.61,42732.2,108831.81,181.39
63550,4.8,600,2,9.9,2,3.7,0.3,2,0,1224.75,583.5,1808.25066266306,2862.47,4670.72,59839.8,39869.73,99709.53,61648.05,42732.2,104380.25,173.97
63550,4.8,600,2,9.9,2,3.7,0.3,3,1,1192.5,583.5,1775.99633266737,2862.47,4638.47,64716.8,39869.73,104586.53,66492.8,42732.2,109225,182.04
63550,4.8,600,2,9.9,2,3.7,0.3,3,0,1186.4,583.5,1769.89735409809,2862.47,4632.37,60527.28,39869.73,100397.01,62297.18,42732.2,105029.38,175.05
63550,4.8,600,2,9.9,2,3.7,0.3,4,1,1203.69,583.5,1787.1938779278,2862.47,4649.66,64864.23,39869.73,104733.96,66651.42,42732.2,109383.62,182.31
63550,4.8,600,2,9.9,2,3.7,0.3,4,0,1210.17,583.5,1793.66802545179,2862.47,4656.14,59907.69,39869.73,99777.42,61701.36,42732.2,104433.56,174.06
63550,4.8,600,2,9.9,2,3.7,0.7,1,1,1231.98,583.5,1815.47609768822,2862.47,4677.95,65780.02,39869.73,105649.75,67595.5,42732.2,110327.7,183.88
63550,4.8,600,2,9.9,2,3.7,0.7,1,0,1228.77,583.5,1812.26700324817,2862.47,4674.74,61418.32,39869.73,101288.05,63230.59,42732.2,105962.79,176.6
63550,4.8,600,2,9.9,2,3.7,0.7,2,1,1307.99,583.5,1891.48602022779,2862.47,4753.96,66548.42,39869.73,106418.15,68439.91,42732.2,111172.11,185.29
63550,4.8,600,2,9.9,2,3.7,0.7,2,0,1313.92,583.5,1897.4212085295,2862.47,4759.89,61997.43,39869.73,101867.16,63894.85,42732.2,106627.05,177.71
63550,4.8,600,2,9.9,1,2.5,0.3,3,0,1552.22,583.5,2135.71743486676,2862.47,4998.19,74110.95,39869.73,113980.68,76246.67,42732.2,118978.87,198.3
63550,4.8,600,2,9.9,2,3.7,0.7,3,1,1260.93,583.5,1844.42830025659,2862.47,4706.9,67062.8,39869.73,106932.53,68907.23,42732.2,111639.43,186.07
63550,4.8,600,2,9.9,2,3.7,0.7,3,0,1254.58,583.5,1838.07548982056,2862.47,4700.55,62742.33,39869.73,102612.06,64580.41,42732.2,107312.61,178.85
63550,4.8,600,2,9.9,2,3.7,0.7,4,1,1287.5,583.5,1870.99854194673,2862.47,4733.47,66793.68,39869.73,106663.41,68664.68,42732.2,111396.88,185.66
63550,4.8,600,2,9.9,2,3.7,0.7,4,0,1296.16,583.5,1879.66162910397,2862.47,4742.13,61833.04,39869.73,101702.77,63712.7,42732.2,106444.9,177.41
63550,4.8,600,2,23.6,1,2.5,0.3,1,1,1679.3,1391.07,3070.37464373611,2862.47,5932.84,107569.07,39869.73,147438.8,110639.44,42732.2,153371.64,255.62
63550,4.8,600,2,23.6,1,2.5,0.3,1,0,1672.76,1391.07,3063.82751983699,2862.47,5926.3,103055.06,39869.73,142924.79,106118.89,42732.2,148851.09,248.09
63550,4.8,600,2,23.6,1,2.5,0.3,2,1,1681.92,1391.07,3072.98893790778,2862.47,5935.46,105666.92,39869.73,145536.65,108739.91,42732.2,151472.11,252.45
63550,4.8,600,2,23.6,1,2.5,0.3,2,0,1681.07,1391.07,3072.13688354039,2862.47,5934.61,100685.28,39869.73,140555.01,103757.42,42732.2,146489.62,244.15
63550,4.8,600,2,23.6,1,2.5,0.3,3,1,1712.8,1391.07,3103.87395232025,2862.47,5966.34,108471.86,39869.73,148341.59,111575.73,42732.2,154307.93,257.18
63550,4.8,600,2,23.6,1,2.5,0.3,3,0,1708.56,1391.07,3099.62642394204,2862.47,5962.1,103396.58,39869.73,143266.31,106496.21,42732.2,149228.41,248.71
63550,4.8,600,2,9.9,1,2.5,0.3,4,1,1458.45,583.5,2041.95478509645,2862.47,4904.42,78780.38,39869.73,118650.11,80822.33,42732.2,123554.53,205.92
63550,4.8,600,2,23.6,1,2.5,0.3,4,1,1614.42,1391.07,3005.49255232307,2862.47,5867.96,108432.37,39869.73,148302.1,111437.86,42732.2,154170.06,256.95
63550,4.8,600,2,23.6,1,2.5,0.3,4,0,1606.42,1391.07,2997.49361663243,2862.47,5859.96,103961.22,39869.73,143830.95,106958.71,42732.2,149690.91,249.48
63550,4.8,600,2,23.6,1,2.5,0.7,1,1,1711.99,1391.07,3103.05933508043,2862.47,5965.53,108509.94,39869.73,148379.67,111613,42732.2,154345.2,257.24
63550,4.8,600,2,23.6,1,2.5,0.7,1,0,1704.45,1391.07,3095.5236362602,2862.47,5957.99,104033.37,39869.73,143903.1,107128.89,42732.2,149861.09,249.77
63550,4.8,600,2,23.6,1,2.5,0.7,2,1,1731.18,1391.07,3122.24522047017,2862.47,5984.72,106243.45,39869.73,146113.18,109365.7,42732.2,152097.9,253.5
63550,4.8,600,2,23.6,1,2.5,0.7,2,0,1731.21,1391.07,3122.27960474522,2862.47,5984.75,101187.72,39869.73,141057.45,104310,42732.2,147042.2,245.07
63550,4.8,600,2,23.6,1,2.5,0.7,3,1,1751.21,1391.07,3142.28228947736,2862.47,6004.75,110085.4,39869.73,149955.13,113227.68,42732.2,155959.88,259.93
63550,4.8,600,2,23.6,1,2.5,0.7,3,0,1744.15,1391.07,3135.21667283387,2862.47,5997.69,105232.08,39869.73,145101.81,108367.3,42732.2,151099.5,251.83
63550,4.8,600,2,23.6,1,2.5,0.7,4,1,1659.64,1391.07,3050.71051246928,2862.47,5913.18,109704.54,39869.73,149574.27,112755.25,42732.2,155487.45,259.15
63550,4.8,600,2,23.6,1,2.5,0.7,4,0,1655.34,1391.07,3046.41239778672,2862.47,5908.88,104409.18,39869.73,144278.91,107455.59,42732.2,150187.79,250.31
63550,4.8,600,2,9.9,1,2.5,0.3,4,0,1450.74,583.5,2034.23748250549,2862.47,4896.71,74573.65,39869.73,114443.38,76607.89,42732.2,119340.09,198.9
63550,4.8,600,2,23.6,1,3.7,0.3,1,1,1523.28,1391.07,2914.34890986419,2862.47,5776.82,98871.88,39869.73,138741.61,101786.23,42732.2,144518.43,240.86
63550,4.8,600,2,23.6,1,3.7,0.3,1,0,1519.23,1391.07,2910.29785935856,2862.47,5772.77,94296.01,39869.73,134165.74,97206.31,42732.2,139938.51,233.23
63550,4.8,600,2,23.6,1,3.7,0.3,2,1,1533.65,1391.07,2924.71986509907,2862.47,5787.19,97519.19,39869.73,137388.92,100443.91,42732.2,143176.11,238.63
63550,4.8,600,2,23.6,1,3.7,0.3,2,0,1533.98,1391.07,2925.05155395976,2862.47,5787.52,92706.14,39869.73,132575.87,95631.19,42732.2,138363.39,230.61
63550,4.8,600,2,23.6,1,3.7,0.3,3,1,1531.52,1391.07,2922.58781758735,2862.47,5785.06,99299.39,39869.73,139169.12,102221.98,42732.2,144954.18,241.59
