"case","seed","epw","afn","area","atm","azimuth","boundaries","cdh","envelope","hvac","lights","shgc"
"afn_max_area_263_atm_14_azi_45.13_bounds_outdoors_cdh_62_env_heavy_hvac_vrf_lights_18.78_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PA_Paragominas.817450_INMET","max",452.6,14,45.13,"outdoors",69758,"heavy","vrf",18.78,0.71
"afn_max_area_547_atm_4_azi_262.9_bounds_outdoors_cdh_71_env_heavy_hvac_vrf_lights_12.66_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PE_Ibimirim.819540_INMET","max",2023,4,262.9,"outdoors",45567,"heavy","vrf",12.66,0.71
"afn_max_area_263_atm_4_azi_262.9_bounds_outdoors_cdh_71_env_heavy_hvac_vrf_lights_12.66_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PE_Ibimirim.819540_INMET","max",452.6,4,262.9,"outdoors",45567,"heavy","vrf",12.66,0.71
"afn_max_area_547_atm_14_azi_262.9_bounds_outdoors_cdh_71_env_heavy_hvac_vrf_lights_12.66_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PE_Ibimirim.819540_INMET","max",2023,14,262.9,"outdoors",45567,"heavy","vrf",12.66,0.71
"afn_max_area_547_atm_4_azi_45.13_bounds_outdoors_cdh_71_env_heavy_hvac_vrf_lights_12.66_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PE_Ibimirim.819540_INMET","max",2023,4,45.13,"outdoors",45567,"heavy","vrf",12.66,0.71
"afn_max_area_547_atm_4_azi_262.9_bounds_outdoors_cdh_62_env_heavy_hvac_vrf_lights_12.66_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PA_Paragominas.817450_INMET","max",2023,4,262.9,"outdoors",69758,"heavy","vrf",12.66,0.71
"afn_max_area_547_atm_4_azi_262.9_bounds_outdoors_cdh_71_env_heavy_hvac_vrf_lights_18.78_shgc_0.71","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PE_Ibimirim.819540_INMET","max",2023,4,262.9,"outdoors",45567,"heavy","vrf",18.78,0.71
"afn_max_area_547_atm_4_azi_262.9_bounds_outdoors_cdh_71_env_heavy_hvac_vrf_lights_12.66_shgc_0.55","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PE_Ibimirim.819540_INMET","max",2023,4,262.9,"outdoors",45567,"heavy","vrf",12.66,0.55
"afn_max_area_661_atm_8_azi_226.13_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_11.28_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",215,8,226.13,"outdoors",65930,"heavy","vrf",11.28,0.3
"afn_max_area_149_atm_8_azi_226.13_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_11.28_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",1050,8,226.13,"outdoors",65930,"heavy","vrf",11.28,0.3
"afn_max_area_661_atm_11_azi_226.13_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_11.28_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",215,11,226.13,"outdoors",65930,"heavy","vrf",11.28,0.3
"afn_max_area_661_atm_8_azi_81.9_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_11.28_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",215,8,81.9,"outdoors",65930,"heavy","vrf",11.28,0.3
"afn_max_area_661_atm_8_azi_226.13_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_11.28_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",215,8,226.13,"outdoors",44252,"heavy","vrf",11.28,0.3
"afn_max_area_661_atm_8_azi_226.13_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_20.16_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",215,8,226.13,"outdoors",65930,"heavy","vrf",20.16,0.3
"afn_max_area_661_atm_8_azi_226.13_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_11.28_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",215,8,226.13,"outdoors",65930,"heavy","vrf",11.28,0.46
"afn_max_area_149_atm_11_azi_81.9_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_20.16_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",1050,11,81.9,"outdoors",44252,"heavy","vrf",20.16,0.46
"afn_max_area_661_atm_11_azi_81.9_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_20.16_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",215,11,81.9,"outdoors",44252,"heavy","vrf",20.16,0.46
"afn_max_area_149_atm_8_azi_81.9_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_20.16_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",1050,8,81.9,"outdoors",44252,"heavy","vrf",20.16,0.46
"afn_max_area_149_atm_11_azi_226.13_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_20.16_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",1050,11,226.13,"outdoors",44252,"heavy","vrf",20.16,0.46
"afn_max_area_149_atm_11_azi_81.9_bounds_outdoors_cdh_2_env_heavy_hvac_vrf_lights_20.16_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AL_Maceio.829940_INMET","max",1050,11,81.9,"outdoors",65930,"heavy","vrf",20.16,0.46
"afn_max_area_149_atm_11_azi_81.9_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_11.28_shgc_0.46","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",1050,11,81.9,"outdoors",44252,"heavy","vrf",11.28,0.46
"afn_max_area_149_atm_11_azi_81.9_bounds_outdoors_cdh_11_env_heavy_hvac_vrf_lights_20.16_shgc_0.3","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Uaua.819920_INMET","max",1050,11,81.9,"outdoors",44252,"heavy","vrf",20.16,0.3
"afn_max_area_288_atm_13_azi_124.32_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.69_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",542.6,13,124.32,"outdoors",11244,"heavy","vrf",12.69,0.53
"afn_max_area_373_atm_13_azi_124.32_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.69_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",1977.8,13,124.32,"outdoors",11244,"heavy","vrf",12.69,0.53
"afn_max_area_288_atm_9_azi_124.32_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.69_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",542.6,9,124.32,"outdoors",11244,"heavy","vrf",12.69,0.53
"afn_max_area_288_atm_13_azi_2.71_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.69_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",542.6,13,2.71,"outdoors",11244,"heavy","vrf",12.69,0.53
"afn_max_area_288_atm_13_azi_124.32_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.69_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",542.6,13,124.32,"outdoors",23632,"heavy","vrf",12.69,0.53
"afn_max_area_288_atm_13_azi_124.32_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.19_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",542.6,13,124.32,"outdoors",11244,"heavy","vrf",12.19,0.53
"afn_max_area_288_atm_13_azi_124.32_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.69_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",542.6,13,124.32,"outdoors",11244,"heavy","vrf",12.69,0.67
"afn_max_area_373_atm_9_azi_2.71_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.19_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1977.8,9,2.71,"outdoors",23632,"heavy","vrf",12.19,0.67
"afn_max_area_288_atm_9_azi_2.71_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.19_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",542.6,9,2.71,"outdoors",23632,"heavy","vrf",12.19,0.67
"afn_max_area_373_atm_13_azi_2.71_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.19_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1977.8,13,2.71,"outdoors",23632,"heavy","vrf",12.19,0.67
"afn_max_area_373_atm_9_azi_124.32_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.19_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1977.8,9,124.32,"outdoors",23632,"heavy","vrf",12.19,0.67
"afn_max_area_373_atm_9_azi_2.71_bounds_outdoors_cdh_96_env_heavy_hvac_vrf_lights_12.19_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Passo.Fundo.869630_INMET","max",1977.8,9,2.71,"outdoors",11244,"heavy","vrf",12.19,0.67
"afn_max_area_373_atm_9_azi_2.71_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.69_shgc_0.67","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1977.8,9,2.71,"outdoors",23632,"heavy","vrf",12.69,0.67
"afn_max_area_373_atm_9_azi_2.71_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_12.19_shgc_0.53","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1977.8,9,2.71,"outdoors",23632,"heavy","vrf",12.19,0.53
"afn_max_area_686_atm_7_azi_305.32_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_20.19_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",400,7,305.32,"outdoors",21108,"heavy","vrf",20.19,0.28
"afn_max_area_771_atm_7_azi_305.32_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_20.19_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",448,7,305.32,"outdoors",21108,"heavy","vrf",20.19,0.28
"afn_max_area_686_atm_15_azi_305.32_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_20.19_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",400,15,305.32,"outdoors",21108,"heavy","vrf",20.19,0.28
"afn_max_area_686_atm_7_azi_183.71_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_20.19_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",400,7,183.71,"outdoors",21108,"heavy","vrf",20.19,0.28
"afn_max_area_686_atm_7_azi_305.32_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_20.19_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",400,7,305.32,"outdoors",45618,"heavy","vrf",20.19,0.28
"afn_max_area_686_atm_7_azi_305.32_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_19.69_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",400,7,305.32,"outdoors",21108,"heavy","vrf",19.69,0.28
"afn_max_area_686_atm_7_azi_305.32_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_20.19_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",400,7,305.32,"outdoors",21108,"heavy","vrf",20.19,0.42
"afn_max_area_771_atm_15_azi_183.71_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_19.69_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",448,15,183.71,"outdoors",45618,"heavy","vrf",19.69,0.42
"afn_max_area_686_atm_15_azi_183.71_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_19.69_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",400,15,183.71,"outdoors",45618,"heavy","vrf",19.69,0.42
"afn_max_area_771_atm_7_azi_183.71_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_19.69_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",448,7,183.71,"outdoors",45618,"heavy","vrf",19.69,0.42
"afn_max_area_771_atm_15_azi_305.32_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_19.69_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",448,15,305.32,"outdoors",45618,"heavy","vrf",19.69,0.42
"afn_max_area_771_atm_15_azi_183.71_bounds_outdoors_cdh_36_env_heavy_hvac_vrf_lights_19.69_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Florestal.867980_INMET","max",448,15,183.71,"outdoors",21108,"heavy","vrf",19.69,0.42
"afn_max_area_771_atm_15_azi_183.71_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_20.19_shgc_0.42","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",448,15,183.71,"outdoors",45618,"heavy","vrf",20.19,0.42
"afn_max_area_771_atm_15_azi_183.71_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_19.69_shgc_0.28","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",448,15,183.71,"outdoors",45618,"heavy","vrf",19.69,0.28
"afn_max_area_89_atm_16_azi_33.82_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.94_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",628,16,33.82,"outdoors",82005,"heavy","vrf",23.94,0.41
"afn_max_area_572_atm_16_azi_33.82_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.94_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",880,16,33.82,"outdoors",82005,"heavy","vrf",23.94,0.41
"afn_max_area_89_atm_6_azi_33.82_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.94_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",628,6,33.82,"outdoors",82005,"heavy","vrf",23.94,0.41
"afn_max_area_89_atm_16_azi_93.21_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.94_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",628,16,93.21,"outdoors",82005,"heavy","vrf",23.94,0.41
"afn_max_area_89_atm_16_azi_33.82_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.94_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",628,16,33.82,"outdoors",67669,"heavy","vrf",23.94,0.41
"afn_max_area_89_atm_16_azi_33.82_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.44_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",628,16,33.82,"outdoors",82005,"heavy","vrf",23.44,0.41
"afn_max_area_89_atm_16_azi_33.82_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.94_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",628,16,33.82,"outdoors",82005,"heavy","vrf",23.94,0.54
"afn_max_area_572_atm_6_azi_93.21_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.44_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",880,6,93.21,"outdoors",67669,"heavy","vrf",23.44,0.54
"afn_max_area_89_atm_6_azi_93.21_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.44_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",628,6,93.21,"outdoors",67669,"heavy","vrf",23.44,0.54
"afn_max_area_572_atm_16_azi_93.21_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.44_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",880,16,93.21,"outdoors",67669,"heavy","vrf",23.44,0.54
"afn_max_area_572_atm_6_azi_33.82_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.44_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",880,6,33.82,"outdoors",67669,"heavy","vrf",23.44,0.54
"afn_max_area_572_atm_6_azi_93.21_bounds_outdoors_cdh_6_env_heavy_hvac_vrf_lights_23.44_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET","max",880,6,93.21,"outdoors",82005,"heavy","vrf",23.44,0.54
"afn_max_area_572_atm_6_azi_93.21_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.94_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",880,6,93.21,"outdoors",67669,"heavy","vrf",23.94,0.54
"afn_max_area_572_atm_6_azi_93.21_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_23.44_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",880,6,93.21,"outdoors",67669,"heavy","vrf",23.44,0.41
"afn_max_area_487_atm_10_azi_214.82_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_16.44_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",655,10,214.82,"outdoors",51868,"heavy","vrf",16.44,0.66
"afn_max_area_174_atm_10_azi_214.82_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_16.44_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",1386,10,214.82,"outdoors",51868,"heavy","vrf",16.44,0.66
"afn_max_area_487_atm_12_azi_214.82_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_16.44_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",655,12,214.82,"outdoors",51868,"heavy","vrf",16.44,0.66
"afn_max_area_487_atm_10_azi_274.21_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_16.44_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",655,10,274.21,"outdoors",51868,"heavy","vrf",16.44,0.66
"afn_max_area_487_atm_10_azi_214.82_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_16.44_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",655,10,214.82,"outdoors",45791,"heavy","vrf",16.44,0.66
"afn_max_area_487_atm_10_azi_214.82_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_15.94_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",655,10,214.82,"outdoors",51868,"heavy","vrf",15.94,0.66
"afn_max_area_487_atm_10_azi_214.82_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_16.44_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",655,10,214.82,"outdoors",51868,"heavy","vrf",16.44,0.29
"afn_max_area_174_atm_12_azi_274.21_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_15.94_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",1386,12,274.21,"outdoors",45791,"heavy","vrf",15.94,0.29
"afn_max_area_487_atm_12_azi_274.21_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_15.94_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",655,12,274.21,"outdoors",45791,"heavy","vrf",15.94,0.29
"afn_max_area_174_atm_10_azi_274.21_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_15.94_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",1386,10,274.21,"outdoors",45791,"heavy","vrf",15.94,0.29
"afn_max_area_174_atm_12_azi_214.82_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_15.94_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",1386,12,214.82,"outdoors",45791,"heavy","vrf",15.94,0.29
"afn_max_area_174_atm_12_azi_274.21_bounds_outdoors_cdh_66_env_heavy_hvac_vrf_lights_15.94_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Cabaceiras.819150_INMET","max",1386,12,274.21,"outdoors",51868,"heavy","vrf",15.94,0.29
"afn_max_area_174_atm_12_azi_274.21_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_16.44_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",1386,12,274.21,"outdoors",45791,"heavy","vrf",16.44,0.29
"afn_max_area_174_atm_12_azi_274.21_bounds_outdoors_cdh_8_env_heavy_hvac_vrf_lights_15.94_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_BA_Brumado.866960_INMET","max",1386,12,274.21,"outdoors",45791,"heavy","vrf",15.94,0.66
"afn_max_area_188_atm_5_azi_260.07_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_22.06_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",1870,5,260.07,"outdoors",29736,"heavy","vrf",22.06,0.34
"afn_max_area_75_atm_5_azi_260.07_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_22.06_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",567.2,5,260.07,"outdoors",29736,"heavy","vrf",22.06,0.34
"afn_max_area_188_atm_4_azi_260.07_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_22.06_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",1870,4,260.07,"outdoors",29736,"heavy","vrf",22.06,0.34
"afn_max_area_188_atm_5_azi_228.96_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_22.06_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",1870,5,228.96,"outdoors",29736,"heavy","vrf",22.06,0.34
"afn_max_area_188_atm_5_azi_260.07_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_22.06_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",1870,5,260.07,"outdoors",19916,"heavy","vrf",22.06,0.34
"afn_max_area_188_atm_5_azi_260.07_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_21.56_shgc_0.34","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",1870,5,260.07,"outdoors",29736,"heavy","vrf",21.56,0.34
"afn_max_area_188_atm_5_azi_260.07_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_22.06_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",1870,5,260.07,"outdoors",29736,"heavy","vrf",22.06,0.73
"afn_max_area_75_atm_4_azi_228.96_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_21.56_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",567.2,4,228.96,"outdoors",19916,"heavy","vrf",21.56,0.73
"afn_max_area_188_atm_4_azi_228.96_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_21.56_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",1870,4,228.96,"outdoors",19916,"heavy","vrf",21.56,0.73
"afn_max_area_75_atm_5_azi_228.96_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_21.56_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",567.2,5,228.96,"outdoors",19916,"heavy","vrf",21.56,0.73
"afn_max_area_75_atm_4_azi_260.07_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_21.56_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",567.2,4,260.07,"outdoors",19916,"heavy","vrf",21.56,0.73
"afn_max_area_75_atm_4_azi_228.96_bounds_outdoors_cdh_111_env_heavy_hvac_vrf_lights_21.56_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Ituverava.868170_INMET","max",567.2,4,228.96,"outdoors",29736,"heavy","vrf",21.56,0.73
"afn_max_area_75_atm_4_azi_228.96_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_22.06_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",567.2,4,228.96,"outdoors",19916,"heavy","vrf",22.06,0.73
