"case","seed","hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"h_split_e_2.5_l_13.16_s_0.31_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,13.158203125,0.308203125,"min",22.8515625,"outdoors",63550,78.0778935205957
"h_split_e_2.5_l_13.16_s_0.32_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,13.158203125,0.321484375,"min",181.7578125,"outdoors",63550,80.2632597134388
"h_split_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",63550,81.5388258490765
"h_split_e_2.5_l_15.07_s_0.66_v_min_a_316.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,15.072265625,0.658203125,"min",316.7578125,"outdoors",63550,82.8050950634121
"h_split_e_2.5_l_15.07_s_0.66_v_min_a_67.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,15.072265625,0.658203125,"min",67.8515625,"adiabatic",63550,83.1799947441596
"h_split_e_2.5_l_15.07_s_0.66_v_min_a_67.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",63550,83.1799947441596
"h_split_e_2.5_l_15.07_s_0.67_v_min_a_67.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,15.072265625,0.671484375,"min",67.8515625,"outdoors",63550,83.274364344512
"h_split_e_2.5_l_15.78_s_0.48_v_max_a_90.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,15.783203125,0.483203125,"max",90.3515625,"outdoors",63550,90.0427842346693
"h_split_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",63550,84.6275682227486
"h_split_e_2.5_l_17.26_s_0.33_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,17.259765625,0.333984375,"min",326.6015625,"adiabatic",63550,82.2368672795815
"h_split_e_2.5_l_17.26_s_0.57_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",63550,83.9150690414787
"h_split_e_2.5_l_17.26_s_0.57_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,17.259765625,0.570703125,"min",58.0078125,"adiabatic",63550,83.719992165873
"h_split_e_2.5_l_17.97_s_0.37_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,17.970703125,0.370703125,"max",238.0078125,"outdoors",63550,91.7523617642196
"h_split_e_2.5_l_17.97_s_0.53_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,17.970703125,0.533984375,"max",146.6015625,"outdoors",63550,92.746959365692
"h_split_e_2.5_l_17.97_s_0.53_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",63550,93.6682248046706
"h_split_e_2.5_l_18.41_s_0.66_v_min_a_67.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,18.408203125,0.658203125,"min",67.8515625,"outdoors",63550,85.5061286945348
"h_split_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",63550,85.4337219444901
"h_split_e_2.5_l_19.28_s_0.5_v_max_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.283203125,0.496484375,"max",69.2578125,"adiabatic",63550,92.2367026383328
"h_split_e_2.5_l_19.45_s_0.45_v_max_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.447265625,0.446484375,"max",135.3515625,"outdoors",63550,92.6839679156775
"h_split_e_2.5_l_19.45_s_0.53_v_max_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.447265625,0.533203125,"max",135.3515625,"outdoors",63550,93.7097201899392
"h_split_e_2.5_l_19.45_s_0.53_v_max_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.447265625,0.533203125,"max",24.2578125,"outdoors",63550,91.6825224464907
"h_split_e_2.5_l_19.45_s_0.53_v_min_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.447265625,0.533203125,"min",135.3515625,"outdoors",63550,86.1521596770006
"h_split_e_2.5_l_19.72_s_0.42_v_min_a_103.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.720703125,0.420703125,"min",103.0078125,"outdoors",63550,84.8728611298202
"h_split_e_2.5_l_19.72_s_0.42_v_min_a_281.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.720703125,0.420703125,"min",281.6015625,"adiabatic",63550,85.0093778912853
"h_split_e_2.5_l_19.72_s_0.68_v_min_a_103.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.720703125,0.683984375,"min",103.0078125,"adiabatic",63550,87.3767589259595
"h_split_e_2.5_l_19.72_s_0.68_v_min_a_103.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.720703125,0.683984375,"min",103.0078125,"outdoors",63550,87.3767589259595
"h_split_e_2.5_l_19.72_s_0.68_v_min_a_281.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,19.720703125,0.683984375,"min",281.6015625,"outdoors",63550,87.1256187818492
"h_split_e_2.5_l_20.76_s_0.63_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,20.759765625,0.633984375,"max",148.0078125,"adiabatic",63550,95.7331610522019
"h_split_e_2.5_l_20.76_s_0.67_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",63550,94.4146510349595
"h_split_e_2.5_l_21.03_s_0.45_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,21.033203125,0.446484375,"min",24.2578125,"outdoors",63550,84.6084786685098
"h_split_e_2.5_l_21.03_s_0.53_v_max_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,21.033203125,0.533203125,"max",135.3515625,"outdoors",63550,94.8399492471606
"h_split_e_2.5_l_21.2_s_0.58_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,21.197265625,0.583203125,"max",0.3515625,"adiabatic",63550,93.8929677606547
"h_split_e_2.5_l_21.47_s_0.63_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",63550,96.2479278171716
"h_split_e_2.5_l_21.47_s_0.63_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,21.470703125,0.633984375,"max",56.6015625,"adiabatic",63550,94.6582210919861
"h_split_e_2.5_l_21.47_s_0.67_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,21.470703125,0.670703125,"max",148.0078125,"adiabatic",63550,96.5367674161921
"h_split_e_2.5_l_22.51_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,22.509765625,0.520703125,"min",191.6015625,"outdoors",63550,89.0433253693224
"h_split_e_2.5_l_22.51_s_0.58_v_min_a_193.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,22.509765625,0.583984375,"min",193.0078125,"adiabatic",63550,89.6652038693116
"h_split_e_2.5_l_23.22_s_0.52_v_min_a_193.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.220703125,0.520703125,"min",193.0078125,"adiabatic",63550,89.5292729340827
"h_split_e_2.5_l_23.22_s_0.58_v_min_a_191.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.220703125,0.583984375,"min",191.6015625,"adiabatic",63550,90.1809965963463
"h_split_e_2.5_l_23.22_s_0.58_v_min_a_193.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.220703125,0.583984375,"min",193.0078125,"adiabatic",63550,90.1646211873463
"h_split_e_2.5_l_23.22_s_0.58_v_min_a_193.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.220703125,0.583984375,"min",193.0078125,"outdoors",63550,90.1646211873463
"h_split_e_2.5_l_23.82_s_0.31_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.822265625,0.308203125,"min",181.7578125,"outdoors",63550,88.0252324646522
"h_split_e_2.5_l_23.82_s_0.31_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.822265625,0.308203125,"min",22.8515625,"outdoors",63550,85.8242843325756
"h_split_e_2.5_l_23.82_s_0.32_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",2.5,23.822265625,0.321484375,"min",22.8515625,"outdoors",63550,85.8765565433319
"h_split_e_3.7_l_10.26_s_0.37_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",63550,84.1144523216264
"h_split_e_3.7_l_10.97_s_0.33_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",63550,76.1553787403643
"h_split_e_3.7_l_11.41_s_0.46_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,11.408203125,0.458203125,"max",136.7578125,"outdoors",63550,85.8029493269028
"h_split_e_3.7_l_11.41_s_0.47_v_max_a_136.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,11.408203125,0.471484375,"max",136.7578125,"adiabatic",63550,85.9817577966722
"h_split_e_3.7_l_11.41_s_0.47_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",63550,85.9817577966722
"h_split_e_3.7_l_11.41_s_0.47_v_max_a_247.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,11.408203125,0.471484375,"max",247.8515625,"outdoors",63550,86.7032992249441
"h_split_e_3.7_l_12.28_s_0.58_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,12.283203125,0.583203125,"max",0.3515625,"adiabatic",63550,86.4995260723762
"h_split_e_3.7_l_13.16_s_0.31_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.158203125,0.308203125,"min",181.7578125,"outdoors",63550,79.3343395647194
"h_split_e_3.7_l_13.16_s_0.32_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.158203125,0.321484375,"min",181.7578125,"outdoors",63550,79.4222286096432
"h_split_e_3.7_l_13.16_s_0.32_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.158203125,0.321484375,"min",22.8515625,"outdoors",63550,77.433614034353
"h_split_e_3.7_l_13.32_s_0.42_v_min_a_112.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.322265625,0.421484375,"min",112.8515625,"adiabatic",63550,79.3841447805141
"h_split_e_3.7_l_13.32_s_0.42_v_min_a_91.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.322265625,0.421484375,"min",91.7578125,"adiabatic",63550,79.1682828291693
"h_split_e_3.7_l_13.32_s_0.61_v_min_a_112.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.322265625,0.608203125,"min",112.8515625,"adiabatic",63550,81.4157685853861
"h_split_e_3.7_l_13.32_s_0.61_v_min_a_91.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.322265625,0.608203125,"min",91.7578125,"adiabatic",63550,81.1854395692634
"h_split_e_3.7_l_13.76_s_0.43_v_min_a_236.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.759765625,0.433984375,"min",236.6015625,"outdoors",63550,80.3388220446957
"h_split_e_3.7_l_13.76_s_0.47_v_min_a_236.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",63550,80.68461373067
"h_split_e_3.7_l_13.76_s_0.47_v_min_a_328.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,13.759765625,0.470703125,"min",328.0078125,"outdoors",63550,79.6984470431317
"h_split_e_3.7_l_14.2_s_0.5_v_max_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,14.197265625,0.496484375,"max",69.2578125,"adiabatic",63550,87.5417545478832
"h_split_e_3.7_l_14.47_s_0.43_v_min_a_328.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",63550,80.0433398153994
"h_split_e_3.7_l_14.47_s_0.47_v_min_a_236.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,14.470703125,0.470703125,"min",236.6015625,"outdoors",63550,81.2500096602145
"h_split_e_3.7_l_15.95_s_0.35_v_max_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,15.947265625,0.346484375,"max",45.3515625,"adiabatic",63550,86.9933467890129
"h_split_e_3.7_l_15.95_s_0.35_v_min_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,15.947265625,0.346484375,"min",294.2578125,"adiabatic",63550,80.5073965882757
"h_split_e_3.7_l_15.95_s_0.43_v_max_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,15.947265625,0.433203125,"max",294.2578125,"adiabatic",63550,89.2499346833831
"h_split_e_3.7_l_15.95_s_0.43_v_max_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,15.947265625,0.433203125,"max",45.3515625,"adiabatic",63550,87.6152584974565
"h_split_e_3.7_l_15.95_s_0.43_v_min_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,15.947265625,0.433203125,"min",45.3515625,"adiabatic",63550,80.2999847376073
"h_split_e_3.7_l_16.66_s_0.42_v_min_a_112.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,16.658203125,0.421484375,"min",112.8515625,"adiabatic",63550,81.810877165302
"h_split_e_3.7_l_16.66_s_0.42_v_min_a_91.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,16.658203125,0.421484375,"min",91.7578125,"adiabatic",63550,81.58366959321
"h_split_e_3.7_l_16.66_s_0.61_v_min_a_112.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,16.658203125,0.608203125,"min",112.8515625,"adiabatic",63550,83.8029772448482
"h_split_e_3.7_l_16.66_s_0.61_v_min_a_91.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,16.658203125,0.608203125,"min",91.7578125,"adiabatic",63550,83.5551337355574
"h_split_e_3.7_l_17.26_s_0.57_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.259765625,0.570703125,"min",326.6015625,"adiabatic",63550,83.1675624803791
"h_split_e_3.7_l_17.53_s_0.35_v_max_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.346484375,"max",294.2578125,"adiabatic",63550,90.0423044974338
"h_split_e_3.7_l_17.53_s_0.35_v_min_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.346484375,"min",294.2578125,"adiabatic",63550,81.7508357843527
"h_split_e_3.7_l_17.53_s_0.35_v_min_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.346484375,"min",45.3515625,"adiabatic",63550,80.8745382034568
"h_split_e_3.7_l_17.53_s_0.43_v_max_a_45.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.433203125,"max",45.3515625,"adiabatic",63550,88.8102783518118
"h_split_e_3.7_l_17.53_s_0.43_v_min_a_294.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.533203125,0.433203125,"min",294.2578125,"adiabatic",63550,82.2716225795402
"h_split_e_3.7_l_17.7_s_0.4_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.697265625,0.396484375,"max",339.2578125,"outdoors",63550,89.3955225006623
"h_split_e_3.7_l_17.7_s_0.68_v_min_a_270.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",63550,84.8956459869887
"h_split_e_3.7_l_17.97_s_0.53_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,17.970703125,0.533984375,"max",238.0078125,"outdoors",63550,93.0229074159778
"h_split_e_3.7_l_19.28_s_0.38_v_max_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.383203125,"max",69.2578125,"adiabatic",63550,90.1762393354899
"h_split_e_3.7_l_19.28_s_0.5_v_max_a_180.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"max",180.3515625,"adiabatic",63550,93.0289319219628
"h_split_e_3.7_l_19.28_s_0.5_v_max_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",63550,91.2901166486495
"h_split_e_3.7_l_19.28_s_0.5_v_max_a_69.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"max",69.2578125,"outdoors",63550,91.2901166486495
"h_split_e_3.7_l_19.28_s_0.5_v_min_a_69.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.283203125,0.496484375,"min",69.2578125,"adiabatic",63550,83.8493256875579
"h_split_e_3.7_l_19.45_s_0.45_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.447265625,0.446484375,"min",24.2578125,"outdoors",63550,82.8527775810292
"h_split_e_3.7_l_19.45_s_0.53_v_max_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,19.447265625,0.533203125,"max",135.3515625,"outdoors",63550,92.8085908417631
"h_split_e_3.7_l_21.03_s_0.45_v_max_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.446484375,"max",24.2578125,"outdoors",63550,91.3949969345759
"h_split_e_3.7_l_21.03_s_0.45_v_min_a_135.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.446484375,"min",135.3515625,"outdoors",63550,85.4422627670355
"h_split_e_3.7_l_21.03_s_0.45_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.446484375,"min",24.2578125,"outdoors",63550,83.9947451091052
"h_split_e_3.7_l_21.03_s_0.53_v_min_a_24.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.033203125,0.533203125,"min",24.2578125,"outdoors",63550,84.7493690108655
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",63550,93.3983470198793
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_0.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",63550,93.3983470198793
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_249.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",63550,95.6917496461356
"h_split_e_3.7_l_21.2_s_0.58_v_min_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",63550,86.0643671633747
"h_split_e_3.7_l_21.2_s_0.7_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",63550,94.1140387874307
"h_split_e_3.7_l_22.07_s_0.46_v_max_a_247.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",63550,95.1893519982786
"h_split_e_3.7_l_22.07_s_0.47_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",63550,94.0215127492198
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_191.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",63550,88.3702030322111
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",63550,88.3702030322111
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_193.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",63550,88.3662299520504
"h_split_e_3.7_l_22.51_s_0.58_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",63550,89.0270262928646
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_270.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",63550,94.8790007055059
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_339.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",63550,93.2923429668411
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",63550,93.2923429668411
"h_split_e_3.7_l_22.78_s_0.4_v_min_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",63550,85.988715936721
"h_split_e_3.7_l_22.78_s_0.68_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",63550,95.6822806456672
"h_split_e_3.7_l_23.22_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",63550,88.8737456437217
"h_split_e_3.7_l_23.22_s_0.58_v_min_a_193.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",63550,89.5252797442749
"h_split_e_3.7_l_23.82_s_0.31_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",63550,85.2281489629044
"h_split_e_3.7_l_23.82_s_0.32_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",63550,87.3630898355626
"h_vrf_e_2.5_l_10.26_s_0.37_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",63550,45.3713935463888
